,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,,,
Date,SX5E Index,,,SPX Index,,,TPX Index,,,AEX Index,,,IBEX Index,,,UKX Index,,,USDEUR Curncy,,,JPYEUR Curncy,,,GBPEUR Curncy,,,LBEATREU Index,,,,INGEHIH LX Equity
8-Mar-14,3095.31,,3/8/2014,1878.04,,3/8/2014,1236.97,,3/8/2014,396.28,,3/8/2014,10164.2,,3/8/2014,6712.67,,3/8/2014,0.7207,,3/8/2014,0.69748,,3/8/2014,1.2053,,3/8/2014,218.441,0,,,
9-Mar-14,3095.31,,3/9/2014,1878.04,,3/9/2014,1236.97,,3/9/2014,396.28,,3/9/2014,10164.2,,3/9/2014,6712.67,,3/9/2014,0.7207,,3/9/2014,0.69748,,3/9/2014,1.2053,,3/9/2014,218.441,0,,,
10-Mar-14,3092.79,,3/10/2014,1877.17,,3/10/2014,1227.61,,3/10/2014,393.4,,3/10/2014,10194.6,,3/10/2014,6689.45,,3/10/2014,0.7208,,3/10/2014,0.69844,,3/10/2014,1.1996,,3/10/2014,218.7406,0.001370598,,,
11-Mar-14,3092.55,,3/11/2014,1867.63,,3/11/2014,1233.21,,3/11/2014,394.29,,3/11/2014,10163.3,,3/11/2014,6685.52,,3/11/2014,0.7213,,3/11/2014,0.70032,,3/11/2014,1.1987,,3/11/2014,218.5695,-0.000782511,,,
12-Mar-14,3065.46,,3/12/2014,1868.2,,3/12/2014,1206.94,,3/12/2014,391.41,,3/12/2014,10070.4,,3/12/2014,6620.9,,3/12/2014,0.7192,,3/12/2014,0.70065,,3/12/2014,1.1948,,3/12/2014,218.7979,0.001044431,,,
13-Mar-14,3019.54,,3/13/2014,1846.34,,3/13/2014,1203.46,,3/13/2014,386.06,,3/13/2014,9950.3,,3/13/2014,6553.78,,3/13/2014,0.7216,,3/13/2014,0.70858,,3/13/2014,1.2001,,3/13/2014,219.1825,0.001756243,,,
14-Mar-14,3004.64,,3/14/2014,1841.13,,3/14/2014,1164.7,,3/14/2014,382.65,,3/14/2014,9812,,3/14/2014,6527.89,,3/14/2014,0.7194,,3/14/2014,0.7096,,3/14/2014,1.1961,,3/14/2014,219.1795,-1.37E-05,,,
15-Mar-14,3004.64,,3/15/2014,1841.13,,3/15/2014,1164.7,,3/15/2014,382.65,,3/15/2014,9812,,3/15/2014,6527.89,,3/15/2014,0.7194,,3/15/2014,0.7096,,3/15/2014,1.1961,,3/15/2014,219.1795,0,,,
16-Mar-14,3004.64,,3/16/2014,1841.13,,3/16/2014,1164.7,,3/16/2014,382.65,,3/16/2014,9812,,3/16/2014,6527.89,,3/16/2014,0.7194,,3/16/2014,0.7096,,3/16/2014,1.1961,,3/16/2014,219.1795,0,,,
17-Mar-14,3049.19,,3/17/2014,1858.83,,3/17/2014,1154.93,,3/17/2014,386.92,,3/17/2014,9975,,3/17/2014,6568.35,,3/17/2014,0.7181,,3/17/2014,0.70662,,3/17/2014,1.1948,,3/17/2014,219.1772,-1.05E-05,,,
18-Mar-14,3073.75,,3/18/2014,1872.25,,3/18/2014,1165.94,,3/18/2014,389.37,,3/18/2014,10051.4,,3/18/2014,6605.28,,3/18/2014,0.7182,,3/18/2014,0.70809,,3/18/2014,1.1912,,3/18/2014,219.2659,0.000404614,,,
19-Mar-14,3076.36,,3/19/2014,1860.77,,3/19/2014,1164.33,,3/19/2014,388.88,,3/19/2014,10093.3,,3/19/2014,6573.13,,3/19/2014,0.7184,,3/19/2014,0.70681,,3/19/2014,1.1959,,3/19/2014,218.9966,-0.001228944,,,
20-Mar-14,3088.9,,3/20/2014,1872.01,,3/20/2014,1145.97,,3/20/2014,390.82,,3/20/2014,10079.9,,3/20/2014,6542.44,,3/20/2014,0.7259,,3/20/2014,0.70832,,3/20/2014,1.1977,,3/20/2014,218.5162,-0.002196051,,,
21-Mar-14,3096.49,,3/21/2014,1866.52,,3/21/2014,1145.97,,3/21/2014,391.36,,3/21/2014,10053.1,,3/21/2014,6557.17,,3/21/2014,0.7249,,3/21/2014,0.70896,,3/21/2014,1.1957,,3/21/2014,218.7506,0.001072114,,,
22-Mar-14,3096.49,,3/22/2014,1866.52,,3/22/2014,1145.97,,3/22/2014,391.36,,3/22/2014,10053.1,,3/22/2014,6557.17,,3/22/2014,0.7249,,3/22/2014,0.70896,,3/22/2014,1.1957,,3/22/2014,218.7506,0,,,
23-Mar-14,3096.49,,3/23/2014,1866.52,,3/23/2014,1145.97,,3/23/2014,391.36,,3/23/2014,10053.1,,3/23/2014,6557.17,,3/23/2014,0.7249,,3/23/2014,0.70896,,3/23/2014,1.1957,,3/23/2014,218.7506,0,,,
24-Mar-14,3052.91,,3/24/2014,1857.44,,3/24/2014,1163.04,,3/24/2014,388.23,,3/24/2014,9913.1,,3/24/2014,6520.39,,3/24/2014,0.7211,,3/24/2014,0.70584,,3/24/2014,1.1922,,3/24/2014,219.1013,0.001601912,,,
25-Mar-14,3096.64,,3/25/2014,1865.62,,3/25/2014,1163.7,,3/25/2014,393.13,,3/25/2014,9990.5,,3/25/2014,6604.89,,3/25/2014,0.7231,,3/25/2014,0.70707,,3/25/2014,1.1954,,3/25/2014,219.3063,0.000935203,,,
26-Mar-14,3130.17,,3/26/2014,1852.56,,3/26/2014,1172.07,,3/26/2014,396.89,,3/26/2014,10140.8,,3/26/2014,6605.3,,3/26/2014,0.7253,,3/26/2014,0.7106,,3/26/2014,1.2016,,3/26/2014,219.597,0.001324666,,,
27-Mar-14,3133.75,,3/27/2014,1849.04,,3/27/2014,1176.9,,3/27/2014,398.59,,3/27/2014,10199,,3/27/2014,6588.32,,3/27/2014,0.7275,,3/27/2014,0.71216,,3/27/2014,1.209,,3/27/2014,220.0289,0.001964853,,,
28-Mar-14,3172.43,,3/28/2014,1857.62,,3/28/2014,1186.52,,3/28/2014,401.79,,3/28/2014,10328.9,,3/28/2014,6615.58,,3/28/2014,0.7271,,3/28/2014,0.70698,,3/28/2014,1.2103,,3/28/2014,219.8807,-0.000673775,,,
29-Mar-14,3172.43,,3/29/2014,1857.62,,3/29/2014,1186.52,,3/29/2014,401.79,,3/29/2014,10328.9,,3/29/2014,6615.58,,3/29/2014,0.7271,,3/29/2014,0.70698,,3/29/2014,1.2103,,3/29/2014,219.8807,0,,,
30-Mar-14,3172.43,,3/30/2014,1857.62,,3/30/2014,1186.52,,3/30/2014,401.79,,3/30/2014,10328.9,,3/30/2014,6615.58,,3/30/2014,0.7271,,3/30/2014,0.70698,,3/30/2014,1.2103,,3/30/2014,219.8807,0,,,
31-Mar-14,3161.6,,3/31/2014,1872.34,,3/31/2014,1202.89,,3/31/2014,403.21,,3/31/2014,10340.5,,3/31/2014,6598.37,,3/31/2014,0.7261,,3/31/2014,0.70449,,3/31/2014,1.2109,,3/31/2014,219.8381,-0.00019376,,,
1-Apr-14,3186.34,,4/1/2014,1885.52,,4/1/2014,1204.25,,4/1/2014,405.62,,4/1/2014,10463.1,,4/1/2014,6652.61,,4/1/2014,0.7247,,4/1/2014,0.69987,,4/1/2014,1.206,,4/1/2014,219.7002,-0.000627477,,,
2-Apr-14,3187.45,,4/2/2014,1890.9,,4/2/2014,1211.36,,4/2/2014,406.14,,4/2/2014,10435.8,,4/2/2014,6659.04,,4/2/2014,0.7264,,4/2/2014,0.70002,,4/2/2014,1.2083,,4/2/2014,219.3952,-0.00138922,,,
3-Apr-14,3206.76,,4/3/2014,1888.77,,4/3/2014,1216.77,,4/3/2014,405.69,,4/3/2014,10584.1,,4/3/2014,6649.14,,4/3/2014,0.7288,,4/3/2014,0.70131,,4/3/2014,1.2091,,4/3/2014,219.6939,0.001360544,,,
4-Apr-14,3230.33,,4/4/2014,1865.09,,4/4/2014,1215.89,,4/4/2014,407.46,,4/4/2014,10677.2,,4/4/2014,6695.55,,4/4/2014,0.7297,,4/4/2014,0.70607,,4/4/2014,1.2097,,4/4/2014,220.4254,0.003324102,,,
5-Apr-14,3230.33,,4/5/2014,1865.09,,4/5/2014,1215.89,,4/5/2014,407.46,,4/5/2014,10677.2,,4/5/2014,6695.55,,4/5/2014,0.7297,,4/5/2014,0.70607,,4/5/2014,1.2097,,4/5/2014,220.4254,0,,,
6-Apr-14,3230.33,,4/6/2014,1865.09,,4/6/2014,1215.89,,4/6/2014,407.46,,4/6/2014,10677.2,,4/6/2014,6695.55,,4/6/2014,0.7297,,4/6/2014,0.70607,,4/6/2014,1.2097,,4/6/2014,220.4254,0,,,
7-Apr-14,3185.97,,4/7/2014,1845.04,,4/7/2014,1196.84,,4/7/2014,404.04,,4/7/2014,10606.2,,4/7/2014,6622.84,,4/7/2014,0.7279,,4/7/2014,0.70579,,4/7/2014,1.2087,,4/7/2014,220.4488,0.000106153,,,
8-Apr-14,3177.66,,4/8/2014,1851.96,,4/8/2014,1174.56,,4/8/2014,402.54,,4/8/2014,10480.5,,4/8/2014,6590.69,,4/8/2014,0.7248,,4/8/2014,0.71111,,4/8/2014,1.2134,,4/8/2014,220.1974,-0.001141052,,,
9-Apr-14,3182.79,,4/9/2014,1872.18,,4/9/2014,1150.44,,4/9/2014,403.39,,4/9/2014,10485.2,,4/9/2014,6635.61,,4/9/2014,0.7242,,4/9/2014,0.71081,,4/9/2014,1.2127,,4/9/2014,220.1106,-0.000394269,,,
10-Apr-14,3152.86,,4/10/2014,1833.08,,4/10/2014,1149.49,,4/10/2014,401.9,,4/10/2014,10336.1,,4/10/2014,6641.97,,4/10/2014,0.7201,,4/10/2014,0.70959,,4/10/2014,1.2084,,4/10/2014,220.6545,0.002467982,,,
11-Apr-14,3116.54,,4/11/2014,1815.69,,4/11/2014,1134.09,,4/11/2014,395.64,,4/11/2014,10205.4,,4/11/2014,6561.7,,4/11/2014,0.7197,,4/11/2014,0.70822,,4/11/2014,1.2049,,4/11/2014,220.6496,-2.22E-05,,,
12-Apr-14,3116.54,,4/12/2014,1815.69,,4/12/2014,1134.09,,4/12/2014,395.64,,4/12/2014,10205.4,,4/12/2014,6561.7,,4/12/2014,0.7197,,4/12/2014,0.70822,,4/12/2014,1.2049,,4/12/2014,220.6496,0,,,
13-Apr-14,3116.54,,4/13/2014,1815.69,,4/13/2014,1134.09,,4/13/2014,395.64,,4/13/2014,10205.4,,4/13/2014,6561.7,,4/13/2014,0.7197,,4/13/2014,0.70822,,4/13/2014,1.2049,,4/13/2014,220.6496,0,,,
14-Apr-14,3131.57,,4/14/2014,1830.61,,4/14/2014,1132.76,,4/14/2014,395.54,,4/14/2014,10188.2,,4/14/2014,6583.76,,4/14/2014,0.7232,,4/14/2014,0.71038,,4/14/2014,1.2104,,4/14/2014,220.7115,0.000280496,,,
15-Apr-14,3091.52,,4/15/2014,1842.98,,4/15/2014,1136.09,,4/15/2014,392.66,,4/15/2014,10103.5,,4/15/2014,6541.61,,4/15/2014,0.7236,,4/15/2014,0.71271,,4/15/2014,1.2101,,4/15/2014,221.3228,0.00276585,,,
16-Apr-14,3139.26,,4/16/2014,1862.31,,4/16/2014,1166.55,,4/16/2014,395.99,,4/16/2014,10267.9,,4/16/2014,6584.17,,4/16/2014,0.7231,,4/16/2014,0.70709,,4/16/2014,1.2146,,4/16/2014,221.3041,-8.45E-05,,,
17-Apr-14,3155.81,,4/17/2014,1864.85,,4/17/2014,1166.59,,4/17/2014,396.76,,4/17/2014,10292.4,,4/17/2014,6625.25,,4/17/2014,0.7236,,4/17/2014,0.70666,,4/17/2014,1.2156,,4/17/2014,221.033,-0.001225762,,,
18-Apr-14,3155.81,,4/18/2014,1864.85,,4/18/2014,1173.37,,4/18/2014,396.76,,4/18/2014,10292.4,,4/18/2014,6625.25,,4/18/2014,0.7238,,4/18/2014,0.70669,,4/18/2014,1.2152,,4/18/2014,221.033,0,,,
19-Apr-14,3155.81,,4/19/2014,1864.85,,4/19/2014,1173.37,,4/19/2014,396.76,,4/19/2014,10292.4,,4/19/2014,6625.25,,4/19/2014,0.7238,,4/19/2014,0.70669,,4/19/2014,1.2152,,4/19/2014,221.033,0,,,
20-Apr-14,3155.81,,4/20/2014,1864.85,,4/20/2014,1173.37,,4/20/2014,396.76,,4/20/2014,10292.4,,4/20/2014,6625.25,,4/20/2014,0.7238,,4/20/2014,0.70669,,4/20/2014,1.2152,,4/20/2014,221.033,0,,,
21-Apr-14,3155.81,,4/21/2014,1871.89,,4/21/2014,1171.4,,4/21/2014,396.76,,4/21/2014,10292.4,,4/21/2014,6625.25,,4/21/2014,0.7251,,4/21/2014,0.70684,,4/21/2014,1.2179,,4/21/2014,221.033,0,,,
22-Apr-14,3199.69,,4/22/2014,1879.55,,4/22/2014,1162.5,,4/22/2014,398.3,,4/22/2014,10437.8,,4/22/2014,6681.76,,4/22/2014,0.7246,,4/22/2014,0.70607,,4/22/2014,1.2195,,4/22/2014,220.9573,-0.000342541,,,
23-Apr-14,3175.97,,4/23/2014,1875.39,,4/23/2014,1173.81,,4/23/2014,397.34,,4/23/2014,10424.4,,4/23/2014,6674.74,,4/23/2014,0.7237,,4/23/2014,0.70763,,4/23/2014,1.2142,,4/23/2014,221.1323,0.000791695,,,
24-Apr-14,3189.81,,4/24/2014,1878.61,,4/24/2014,1164.9,,4/24/2014,397.1,,4/24/2014,10462,,4/24/2014,6703,,4/24/2014,0.7233,,4/24/2014,0.70672,,4/24/2014,1.2149,,4/24/2014,221.033,-0.000449153,,,
25-Apr-14,3147.4,,4/25/2014,1863.4,,4/25/2014,1169.99,,4/25/2014,392.85,,4/25/2014,10306.2,,4/25/2014,6685.69,,4/25/2014,0.7227,,4/25/2014,0.70741,,4/25/2014,1.2139,,4/25/2014,221.3881,0.001605258,,,
26-Apr-14,3147.4,,4/26/2014,1863.4,,4/26/2014,1169.99,,4/26/2014,392.85,,4/26/2014,10306.2,,4/26/2014,6685.69,,4/26/2014,0.7227,,4/26/2014,0.70741,,4/26/2014,1.2139,,4/26/2014,221.3881,0,,,
27-Apr-14,3147.4,,4/27/2014,1863.4,,4/27/2014,1169.99,,4/27/2014,392.85,,4/27/2014,10306.2,,4/27/2014,6685.69,,4/27/2014,0.7227,,4/27/2014,0.70741,,4/27/2014,1.2139,,4/27/2014,221.3881,0,,,
28-Apr-14,3165.84,,4/28/2014,1869.43,,4/28/2014,1160.74,,4/28/2014,393.73,,4/28/2014,10320.9,,4/28/2014,6700.16,,4/28/2014,0.7221,,4/28/2014,0.7047,,4/28/2014,1.2133,,4/28/2014,221.2312,-0.000708961,,,
29-Apr-14,3208.68,,4/29/2014,1878.33,,4/29/2014,1160.74,,4/29/2014,398.47,,4/29/2014,10461,,4/29/2014,6769.91,,4/29/2014,0.724,,4/29/2014,0.70575,,4/29/2014,1.2183,,4/29/2014,221.2833,0.000235473,,,
30-Apr-14,3198.39,,4/30/2014,1883.95,,4/30/2014,1162.44,,4/30/2014,400.55,,4/30/2014,10459,,4/30/2014,6780.03,,4/30/2014,0.7212,,4/30/2014,0.70607,,4/30/2014,1.2168,,4/30/2014,221.6989,0.001876374,,,
1-May-14,3198.66,,5/1/2014,1883.68,,5/1/2014,1182.2,,5/1/2014,400.55,,5/1/2014,10459,,5/1/2014,6808.87,,5/1/2014,0.7211,,5/1/2014,0.7051,,5/1/2014,1.2183,,5/1/2014,221.718,8.61E-05,,,
2-May-14,3177.89,,5/2/2014,1881.14,,5/2/2014,1182.48,,5/2/2014,399.23,,5/2/2014,10474.5,,5/2/2014,6822.42,,5/2/2014,0.7213,,5/2/2014,0.7048,,5/2/2014,1.2168,,5/2/2014,222.0456,0.001476462,,,
3-May-14,3177.89,,5/3/2014,1881.14,,5/3/2014,1182.48,,5/3/2014,399.23,,5/3/2014,10474.5,,5/3/2014,6822.42,,5/3/2014,0.7213,,5/3/2014,0.7048,,5/3/2014,1.2168,,5/3/2014,222.0456,0,,,
4-May-14,3177.89,,5/4/2014,1881.14,,5/4/2014,1182.48,,5/4/2014,399.23,,5/4/2014,10474.5,,5/4/2014,6822.42,,5/4/2014,0.7213,,5/4/2014,0.7048,,5/4/2014,1.2168,,5/4/2014,222.0456,0,,,
5-May-14,3171.29,,5/5/2014,1884.66,,5/5/2014,1182.48,,5/5/2014,397.44,,5/5/2014,10477,,5/5/2014,6822.42,,5/5/2014,0.7207,,5/5/2014,0.70612,,5/5/2014,1.2157,,5/5/2014,222.0456,0,,,
6-May-14,3149.79,,5/6/2014,1867.72,,5/6/2014,1182.48,,5/6/2014,396.54,,5/6/2014,10481.4,,5/6/2014,6798.56,,5/6/2014,0.7181,,5/6/2014,0.70691,,5/6/2014,1.2196,,5/6/2014,222.1604,0.000516877,,,
7-May-14,3159.67,,5/7/2014,1878.21,,5/7/2014,1152.01,,5/7/2014,398.59,,5/7/2014,10413.8,,5/7/2014,6796.44,,5/7/2014,0.7185,,5/7/2014,0.70664,,5/7/2014,1.2188,,5/7/2014,222.0059,-0.000695685,,,
8-May-14,3204.3,,5/8/2014,1875.63,,5/8/2014,1160.01,,5/8/2014,402.98,,5/8/2014,10591.2,,5/8/2014,6839.25,,5/8/2014,0.7214,,5/8/2014,0.70993,,5/8/2014,1.2217,,5/8/2014,222.5829,0.002595658,,,
9-May-14,3184.09,,5/9/2014,1878.48,,5/9/2014,1165.51,,5/9/2014,401.93,,5/9/2014,10487.2,,5/9/2014,6814.57,,5/9/2014,0.7269,,5/9/2014,0.7139,,5/9/2014,1.2246,,5/9/2014,222.5041,-0.000354088,,,
10-May-14,3184.09,,5/10/2014,1878.48,,5/10/2014,1165.51,,5/10/2014,401.93,,5/10/2014,10487.2,,5/10/2014,6814.57,,5/10/2014,0.7269,,5/10/2014,0.7139,,5/10/2014,1.2246,,5/10/2014,222.5041,0,,,
11-May-14,3184.09,,5/11/2014,1878.48,,5/11/2014,1165.51,,5/11/2014,401.93,,5/11/2014,10487.2,,5/11/2014,6814.57,,5/11/2014,0.7269,,5/11/2014,0.7139,,5/11/2014,1.2246,,5/11/2014,222.5041,0,,,
12-May-14,3206.97,,5/12/2014,1896.65,,5/12/2014,1157.91,,5/12/2014,403.78,,5/12/2014,10567,,5/12/2014,6851.75,,5/12/2014,0.7269,,5/12/2014,0.71181,,5/12/2014,1.2262,,5/12/2014,222.3919,-0.000504388,,,
13-May-14,3211.78,,5/13/2014,1897.45,,5/13/2014,1178.35,,5/13/2014,404.65,,5/13/2014,10587.2,,5/13/2014,6873.08,,5/13/2014,0.7299,,5/13/2014,0.71388,,5/13/2014,1.2289,,5/13/2014,222.8721,0.002156923,,,
14-May-14,3210.42,,5/14/2014,1888.53,,5/14/2014,1183.15,,5/14/2014,403.33,,5/14/2014,10613.9,,5/14/2014,6878.49,,5/14/2014,0.7295,,5/14/2014,0.71679,,5/14/2014,1.2238,,5/14/2014,223.3796,0.002274502,,,
15-May-14,3163.22,,5/15/2014,1870.85,,5/15/2014,1178.29,,5/15/2014,400.25,,5/15/2014,10365,,5/15/2014,6840.89,,5/15/2014,0.7296,,5/15/2014,0.71823,,5/15/2014,1.2248,,5/15/2014,223.3836,1.79E-05,,,
16-May-14,3172.72,,5/16/2014,1877.86,,5/16/2014,1159.07,,5/16/2014,399.56,,5/16/2014,10478.7,,5/16/2014,6855.81,,5/16/2014,0.7298,,5/16/2014,0.71933,,5/16/2014,1.2283,,5/16/2014,223.2353,-0.000664101,,,
17-May-14,3172.72,,5/17/2014,1877.86,,5/17/2014,1159.07,,5/17/2014,399.56,,5/17/2014,10478.7,,5/17/2014,6855.81,,5/17/2014,0.7298,,5/17/2014,0.71933,,5/17/2014,1.2283,,5/17/2014,223.2353,0,,,
18-May-14,3172.72,,5/18/2014,1877.86,,5/18/2014,1159.07,,5/18/2014,399.56,,5/18/2014,10478.7,,5/18/2014,6855.81,,5/18/2014,0.7298,,5/18/2014,0.71933,,5/18/2014,1.2283,,5/18/2014,223.2353,0,,,
19-May-14,3169.9,,5/19/2014,1885.08,,5/19/2014,1150.07,,5/19/2014,401.04,,5/19/2014,10425.5,,5/19/2014,6844.55,,5/19/2014,0.7294,,5/19/2014,0.72015,,5/19/2014,1.2265,,5/19/2014,222.976,-0.00116223,,,
20-May-14,3163.93,,5/20/2014,1872.83,,5/20/2014,1153.38,,5/20/2014,400.8,,5/20/2014,10453.8,,5/20/2014,6802,,5/20/2014,0.7305,,5/20/2014,0.72142,,5/20/2014,1.2302,,5/20/2014,222.4663,-0.002288513,,,
21-May-14,3187.08,,5/21/2014,1888.03,,5/21/2014,1150.05,,5/21/2014,402.9,,5/21/2014,10531.4,,5/21/2014,6821.04,,5/21/2014,0.732,,5/21/2014,0.72127,,5/21/2014,1.2349,,5/21/2014,222.4715,2.34E-05,,,
22-May-14,3187.63,,5/22/2014,1892.49,,5/22/2014,1169.34,,5/22/2014,404.14,,5/22/2014,10520.6,,5/22/2014,6820.56,,5/22/2014,0.7326,,5/22/2014,0.71973,,5/22/2014,1.2348,,5/22/2014,222.6174,0.000655599,,,
23-May-14,3203.28,,5/23/2014,1900.53,,5/23/2014,1180.44,,5/23/2014,405.14,,5/23/2014,10558.9,,5/23/2014,6815.75,,5/23/2014,0.7338,,5/23/2014,0.71957,,5/23/2014,1.2342,,5/23/2014,222.8718,0.001142115,,,
24-May-14,3203.28,,5/24/2014,1900.53,,5/24/2014,1180.44,,5/24/2014,405.14,,5/24/2014,10558.9,,5/24/2014,6815.75,,5/24/2014,0.7338,,5/24/2014,0.71957,,5/24/2014,1.2342,,5/24/2014,222.8718,0,,,
25-May-14,3203.28,,5/25/2014,1900.53,,5/25/2014,1180.44,,5/25/2014,405.14,,5/25/2014,10558.9,,5/25/2014,6815.75,,5/25/2014,0.7338,,5/25/2014,0.71957,,5/25/2014,1.2342,,5/25/2014,222.8718,0,,,
26-May-14,3240.39,,5/26/2014,1900.53,,5/26/2014,1194.69,,5/26/2014,406.88,,5/26/2014,10687.5,,5/26/2014,6815.75,,5/26/2014,0.7329,,5/26/2014,0.71912,,5/26/2014,1.2345,,5/26/2014,222.8718,0,,,
27-May-14,3244.28,,5/27/2014,1911.91,,5/27/2014,1195.11,,5/27/2014,406.81,,5/27/2014,10714.2,,5/27/2014,6844.94,,5/27/2014,0.7344,,5/27/2014,0.71925,,5/27/2014,1.2327,,5/27/2014,223.5627,0.003095193,,,
28-May-14,3246.24,,5/28/2014,1909.78,,5/28/2014,1198.17,,5/28/2014,405.94,,5/28/2014,10757.2,,5/28/2014,6851.22,,5/28/2014,0.7357,,5/28/2014,0.72289,,5/28/2014,1.2293,,5/28/2014,224.1301,0.002534775,,,
29-May-14,3244.66,,5/29/2014,1920.03,,5/29/2014,1200.68,,5/29/2014,407.44,,5/29/2014,10734.8,,5/29/2014,6871.29,,5/29/2014,0.7349,,5/29/2014,0.72325,,5/29/2014,1.2285,,5/29/2014,223.9578,-0.000769046,,,
30-May-14,3244.6,,5/30/2014,1923.57,,5/30/2014,1201.41,,5/30/2014,407.21,,5/30/2014,10798.7,,5/30/2014,6844.51,,5/30/2014,0.7331,,5/30/2014,0.72031,,5/30/2014,1.2293,,5/30/2014,223.844,-0.000508261,,,
31-May-14,3244.6,,5/31/2014,1923.57,,5/31/2014,1201.41,,5/31/2014,407.21,,5/31/2014,10798.7,,5/31/2014,6844.51,,5/31/2014,0.7331,,5/31/2014,0.72031,,5/31/2014,1.2293,,5/31/2014,223.844,,,,
