H,IMDB,20140630,R,20140630194518
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,26280,,AUD,,,,,,,.0417822892,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,26645,,AUD,,,,,,,.0417735323,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,27010,,AUD,,,,,,,.0417650099,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,27375,,AUD,,,,,,,.0417567132,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,27740,,AUD,,,,,,,.0417486332,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,28105,,AUD,,,,,,,.0417407619,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,28470,,AUD,,,,,,,.0417330913,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,28835,,AUD,,,,,,,.0417256140,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,29200,,AUD,,,,,,,.0417183230,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,29565,,AUD,,,,,,,.0417112112,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,29930,,AUD,,,,,,,.0417042723,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,30295,,AUD,,,,,,,.0416975002,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,30660,,AUD,,,,,,,.0416908890,,
